[2019-08-18 00:28:55] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5A4PZDubbdq3YiwLL_NWLgw&mid=&merchid=&authkey=ZDE1ZWdlLzFBZG93SFpiNTNPZWo5NVlIU003OW1zVkhHMEQ1dWJwUXJsSnBtVHJ3NWY1cVpJTithNGxGd1kra1gwZjQxWFh0&timestamp=1566059334779 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 00:30:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5A4PZDubbdq3YiwLL_NWLgw&mid=&merchid=&authkey=&timestamp=1566059404186 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935336 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:57] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935336 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:08:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935355 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:58] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935355 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935256 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935256 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&authkey=&timestamp=1566104935217 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&authkey=&timestamp=1566104935217 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935374 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:08:59] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104935374 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=NGYwMmZhcU5hTWdscm5EN0xkUHdxZ0oxb2JIb3k2QXN2T3ZxMUlHQlE3Vjkrc0hkc0E0ZHEzVEVjRDhHSmhIcnNiRWNNN0x3T08zbmdxajhvSjZHMjdrSDV1aw%3D%3D&timestamp=1566104943970 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:05] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=NGYwMmZhcU5hTWdscm5EN0xkUHdxZ0oxb2JIb3k2QXN2T3ZxMUlHQlE3Vjkrc0hkc0E0ZHEzVEVjRDhHSmhIcnNiRWNNN0x3T08zbmdxajhvSjZHMjdrSDV1aw%3D%3D&timestamp=1566104943970 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104947891 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104947891 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104947910 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104947910 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=66&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104948006 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:10] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=66&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104948006 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:11] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=66&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104949301 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:11] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=66&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104949301 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962921 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962921 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962937 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:24] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962937 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962907 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:25] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104962907 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104965363 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:27] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104965363 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967110 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967110 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967140 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967140 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967159 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104967159 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972362 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972362 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972347 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972347 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972321 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104972321 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988617 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988617 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988644 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988644 yoxwechatbusinessModel::set_user:END
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988594 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 13:09:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5MInDZYlJo0Nxm8LF19Jum4&mid=&merchid=&authkey=&timestamp=1566104988594 yoxwechatbusinessModel::set_user:END
[2019-08-18 22:33:21] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5NLYR_vfl7bbr2AZCj-Iqr0&authkey=MjI1M2s0SWN3dlo5QlhVeFlrUGxaR0MvVDhscE9wZUpIbGpNVkF3OUJkWVkxenNtWGV0WVRFUTNqZU0vMFI2bjVZSWRWNm5jaXlSS3lKTHJXcXBZR2VkZ3U1MA%3D%3D&timestamp=1566138801562 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-18 22:33:21] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5NLYR_vfl7bbr2AZCj-Iqr0&authkey=MjI1M2s0SWN3dlo5QlhVeFlrUGxaR0MvVDhscE9wZUpIbGpNVkF3OUJkWVkxenNtWGV0WVRFUTNqZU0vMFI2bjVZSWRWNm5jaXlSS3lKTHJXcXBZR2VkZ3U1MA%3D%3D&timestamp=1566138801562 yoxwechatbusinessModel::set_user:END
