[2019-08-24 10:05:27] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5MAGIpbXvCEBqZW0paVwsWA&mid=&merchid=&authkey=MGQ3ZEM4THhtbmNXWTFpc054Z3RIQ3J2OE1McUI2ZG5oU3RIK0hxUkJIcTFvZFpUNEFDTXB3TlRGdzd3Y010MkRFcjBnQjc2&timestamp=1566612326865 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:07:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=&timestamp=1566623251621 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:07:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=&timestamp=1566623251591 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:08:33] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=NTkyMHJENGQvdTNrRDZzR2dWWUpYclJYaldHbTdlam5kRHFCWVc0UGNIV0VhclZiM2twR0VRTlJwL0h3cys1eHhFSUx3anFlazFwaDJmZ1VxSjNsUFBYTFhZR010MncwaTdSZnF1U1ZDL2l1NHc%3D&timestamp=1566623315286 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:08:33] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=NTkyMHJENGQvdTNrRDZzR2dWWUpYclJYaldHbTdlam5kRHFCWVc0UGNIV0VhclZiM2twR0VRTlJwL0h3cys1eHhFSUx3anFlazFwaDJmZ1VxSjNsUFBYTFhZR010MncwaTdSZnF1U1ZDL2l1NHc%3D&timestamp=1566623315271 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:08:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=NTkyMHJENGQvdTNrRDZzR2dWWUpYclJYaldHbTdlam5kRHFCWVc0UGNIV0VhclZiM2twR0VRTlJwL0h3cys1eHhFSUx3anFlazFwaDJmZ1VxSjNsUFBYTFhZR010MncwaTdSZnF1U1ZDL2l1NHc%3D&timestamp=1566623315277 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:09:40] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=NWYwN2ZTRW5uRWFVVEg1UXVJWElaSy9SQXk4aG93d2tyUENvRFdtSG5GSFlaS040UThKanA3S1VoalFrcXJ1aXB2WnV2S1dPQ3pnTkhPbWp2K3NKUjBER0RCaFVoL0p1QWNKZ0RhRStiR01Vamc%3D&timestamp=1566623381664 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:11:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=&timestamp=1566623508131 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:11:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=&timestamp=1566623508153 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 13:11:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5P4sMWTaQPJwuDXv7E0h8XM&mid=&merchid=&authkey=&timestamp=1566623508118 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&authkey=&timestamp=1566636471121 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&authkey=&timestamp=1566636471121 yoxwechatbusinessModel::set_user:END
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471177 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471177 yoxwechatbusinessModel::set_user:END
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471181 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471181 yoxwechatbusinessModel::set_user:END
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471131 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:52] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471131 yoxwechatbusinessModel::set_user:END
[2019-08-24 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471183 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 16:47:53] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5FTNANIxTkr5hgZVYtlOcyg&mid=&merchid=&authkey=&timestamp=1566636471183 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:13:36] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=ZGJhNXNIYjkrY2JGYk5ucllxeitzeE9LQzhDVGFXWk5XNmdvMklQdGRia3JOOEF3aUViM1VXVmNrRDhNdEpaWDZRQjJiNEdqUXNZYmt2L3VKL1hRcjNsc1RJRQ%3D%3D&timestamp=1566638015090 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:13:36] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=ZGJhNXNIYjkrY2JGYk5ucllxeitzeE9LQzhDVGFXWk5XNmdvMklQdGRia3JOOEF3aUViM1VXVmNrRDhNdEpaWDZRQjJiNEdqUXNZYmt2L3VKL1hRcjNsc1RJRQ%3D%3D&timestamp=1566638015090 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:13:36] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=NzliMGwzeUkzRHFRM0t5N0xqajJTMVVmc0lVV1krbExaUXBMUUZ3YllBbDVHOW5YMC9XaktjVm9JUm9wQlhlcm5PNGJKTUZhanBSMkk5K1Z2Q3haR3FRU0gzVQ%3D%3D&timestamp=1566638015744 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:13:36] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=NzliMGwzeUkzRHFRM0t5N0xqajJTMVVmc0lVV1krbExaUXBMUUZ3YllBbDVHOW5YMC9XaktjVm9JUm9wQlhlcm5PNGJKTUZhanBSMkk5K1Z2Q3haR3FRU0gzVQ%3D%3D&timestamp=1566638015744 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:14:05] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638044141 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:14:05] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638044141 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:14:21] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1566638060728 id=2; comefrom=wxapp; openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:14:21] trace  /app/ewei_shopv2_api.php?i=2&r=groups.goods&timestamp=1566638060728 id=2; comefrom=wxapp; openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128326 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128326 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128298 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128298 yoxwechatbusinessModel::set_user:END
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128353 yoxwechatbusinessModel::set_user:BEGIN
[2019-08-24 17:15:29] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5Hsbq2BbSCEAVhS33de22uQ&mid=&merchid=&authkey=&timestamp=1566638128353 yoxwechatbusinessModel::set_user:END
