[2019-06-08 00:02:23] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PNScdgjd99Q5JPXDcDMLqo&mid=&merchid=&authkey=YmFkME45RlNzZkJ1bTF3bWZoYmU3Q2dUSHVxRkFDRU5tcXBUQWdRMEpCVkhCYlJITERFakhIdC84bXJ2a2N3bC9DWnY5bkZC&timestamp=1559923343028 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:30] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&authkey=MmRiMTJKME1yRFNNMkRrMXlYY2pRSXJBL0JFbmtWRWQ0cDB1VWV1Q3Q3VXlqdERzZ3o4dDN2dlpla09lMHhQRVc3QjUzZUpwYTZUbCtEbXlEVkpzT0x0b0Jmbw%3D%3D&timestamp=1559935170691 yoxwechatbusinessModel::set_user:END
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935175004 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935175004 yoxwechatbusinessModel::set_user:END
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174995 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174940 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174995 yoxwechatbusinessModel::set_user:END
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174940 yoxwechatbusinessModel::set_user:END
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174966 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935175011 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935174966 yoxwechatbusinessModel::set_user:END
[2019-06-08 03:19:34] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5EowhfQ-QJPdTdgG4gqjWKk&mid=&merchid=&authkey=YTIwZmVFRWhDZEJoWkhFVVdlNHJSS1pIVXhXVTZqU0laYk1SWTZvTHVFRkZ1QW5qR2M4ZzZZS0tCS3VSeksyWEJUd1c0OVVpb1JuV2pLeEQvd2tnOXhYYlBMUQ%3D%3D&timestamp=1559935175011 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651243 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651243 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651284 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651284 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651280 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651264 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651280 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:12] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984651264 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:15] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=MmExY0pPMlhWdHl2dUlMK1daemNVSU5mMmR2TWsrbHk5OUZFWW1vV01KeUp5WHhNOTFWTXA4Ui9nM3JWallPc2ZyMStFMGlKaTdpTUoxTVRMeW4reUo4VStiRQ%3D%3D&timestamp=1559984655539 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:15] trace  /app/ewei_shopv2_api.php?i=2&r=groups&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=MmExY0pPMlhWdHl2dUlMK1daemNVSU5mMmR2TWsrbHk5OUZFWW1vV01KeUp5WHhNOTFWTXA4Ui9nM3JWallPc2ZyMStFMGlKaTdpTUoxTVRMeW4reUo4VStiRQ%3D%3D&timestamp=1559984655539 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&authkey=&timestamp=1559984651228 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:11] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&authkey=&timestamp=1559984651228 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:17] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1559984657824 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:17] trace  /app/ewei_shopv2_api.php?i=2&r=groups.list&timestamp=1559984657824 category=; page=1; comefrom=wxapp; openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:19] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984658985 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:19] trace  /app/ewei_shopv2_api.php?i=2&r=groups.order&status=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984658985 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:19] trace  /app/ewei_shopv2_api.php?i=2&r=groups.team&success=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984659909 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:19] trace  /app/ewei_shopv2_api.php?i=2&r=groups.team&success=&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984659909 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:20] trace  /app/ewei_shopv2_api.php?i=2&r=seckill.get_list&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984660467 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:20] trace  /app/ewei_shopv2_api.php?i=2&r=seckill.get_list&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984660467 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670028 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670028 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670192 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670192 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670057 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670199 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670199 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670057 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670204 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:30] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984670204 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:33] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984673454 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:33] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984673454 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:34] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984673471 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:34] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984673471 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984675474 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:35] trace  /app/ewei_shopv2_api.php?i=2&r=yoxfriendscircle.friendscircle_list&isajax=1&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984675474 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:38] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984678186 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:38] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984678186 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:38] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984678694 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:38] trace  /app/ewei_shopv2_api.php?i=2&r=yoxdiy.template_list&isajax=1&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984678694 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:42] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984682691 yoxwechatbusinessModel::set_user:BEGIN
